State,City,percent_completed_hs
NC,Winterville,94.6
NC,Winton,74.7
NC,Woodfin,87.6
NC,Woodland,63.7
NC,Woodlawn,90.8
NC,Wrightsboro,90.1
NC,Wrightsville Beach,99
NC,Yadkinville,71.6
NC,Yanceyville,67.2
NC,Youngsville,87.4
NC,Zebulon,83.7
ND,Abercrombie,95.2
ND,Adams,84.9
ND,Alamo,86.3
ND,Alexander,83.7
ND,Alice,80.8
ND,Almont,92.1
ND,Alsen,100
ND,Ambrose,89.5
ND,Amenia,87.3
ND,Amidon,93.8
ND,Anamoose,89.5
ND,Aneta,86.8
ND,Antler,80
ND,Ardoch,28.3
ND,Argusville,96.5
ND,Arnegard,86.7
ND,Arthur,91.4
ND,Ashley,75.9
ND,Auburn,100
ND,Ayr,91.7
ND,Balfour,88.9
ND,Balta,91.3
ND,Bantry,76.9
ND,Barney,97.4
ND,Barton,100
ND,Bathgate,97.2
ND,Beach,91.5
ND,Belcourt,77.6
ND,Belfield,81.6
ND,Benedict,71.7
ND,Bergen,81.8
ND,Berlin,90.5
ND,Berthold,94.2
ND,Beulah,89.2
ND,Binford,81.4
ND,Bisbee,95.5
ND,Bismarck,92.8
ND,Blanchard,45.5
ND,Bottineau,90.3
ND,Bowbells,81.9
ND,Bowdon,84.8
ND,Bowman,87.7
ND,Braddock,100
ND,Briarwood,100
ND,Brinsmade,97.2
ND,Brocket,96.4
ND,Brooktree Park,100
ND,Buchanan,88.2
ND,Bucyrus,77.8
ND,Buffalo,97.8
ND,Burlington,95
ND,Butte,77.5
ND,Buxton,96.1
ND,Caledonia,100
ND,Calio,100
ND,Calvin,100
ND,Cando,91
ND,Cannon Ball,79.6
ND,Canton,78.6
ND,Carpio,90.9
ND,Carrington,86.9
ND,Carson,88.7
ND,Casselton,95.6
ND,Cathay,78.1
ND,Cavalier,91.4
ND,Cayuga,97.2
ND,Center,84.8
ND,Christine,95.5
ND,Churchs Ferry,100
ND,Cleveland,91.7
ND,Clifford,100
ND,Cogswell,75
ND,Coleharbor,91.4
ND,Colfax,97.4
ND,Columbus,72.2
ND,Conway,66.7
ND,Cooperstown,88
ND,Courtenay,96.6
ND,Crary,86.4
ND,Crosby,86.3
ND,Crystal,88.3
ND,Dahlen,100
ND,Davenport,92.5
ND,Dawson,94.3
ND,Dazey,92.3
ND,Deering,98.7
ND,De Lamere,100
ND,Denhoff,100
ND,Des Lacs,96
ND,Devils Lake,87.9
ND,Dickey,88.9
ND,Dickinson,89.9
ND,Dodge,69.6
ND,Donnybrook,71
ND,Douglas,92.5
ND,Drake,73.9
ND,Drayton,86.1
ND,Driscoll,92
ND,Dunn Center,83.1
ND,Dunseith,77.2
ND,Dwight,86.2
ND,East Dunseith,78
ND,East Fairview,97
ND,Edgeley,85.7
ND,Edinburg,92
ND,Edmore,76.9
ND,Egeland,100
ND,Elgin,83.6
ND,Ellendale,85
ND,Elliott,73.3
ND,Embden,75
ND,Emerado,88.6
ND,Enderlin,88.2
ND,Englevale,100
ND,Epping,69.4
ND,Erie,72.2
ND,Esmond,77.6
ND,Fairdale,87.5
ND,Fairmount,91.3
ND,Fargo,94.6
ND,Fessenden,94.2
ND,Fingal,100
ND,Finley,88.2
ND,Flasher,87.9
ND,Flaxton,85
ND,Forbes,96
ND,Fordville,90.7
ND,Forest River,72
ND,Forman,91.5
ND,Fort Ransom,95.8
ND,Fort Totten,76.6
ND,Fortuna,69.2
ND,Fort Yates,91.1
ND,Four Bears,93.3
ND,Foxholm,100
ND,Fredonia,86.5
ND,Frontier,97.5
ND,Fullerton,94.5
ND,Gackle,82.5
ND,Galesburg,88.4
ND,Gardena,100
ND,Gardner,100
ND,Garrison,87.6
ND,Gascoyne,100
ND,Gilby,88.5
ND,Gladstone,92.7
ND,Glenburn,96.3
ND,Glenfield,89.6
ND,Glen Ullin,83
ND,Golden Valley,86.8
ND,Golva,83.8
ND,Goodrich,81.8
ND,Grace,95.1
ND,Grafton,85.2
ND,Grand Forks,92.9
ND,Grand Forks AFB,99.2
ND,Grandin,96.6
ND,Grano,100
ND,Granville,91.8
ND,Great Bend,93
ND,Green Acres,80.4
ND,Grenora,92.1
ND,Gwinner,92.5
ND,Hague,79.2
ND,Halliday,90.9
ND,Hamberg,50
ND,Hamilton,100
ND,Hampden,90
ND,Hankinson,87.1
ND,Hannaford,86.5
ND,Hannah,100
ND,Hansboro,90.9
ND,Harmon,100
ND,Harvey,78
ND,Harwood,97.9
ND,Hatton,84.8
ND,Havana,83.3
ND,Haynes,71.4
ND,Hazelton,87.5
ND,Hazen,91.9
ND,Hebron,83
ND,Heil,76.5
ND,Heimdal,100
ND,Hettinger,97.3
ND,Hillsboro,88.5
ND,Hoople,69.5
ND,Hope,94.1
ND,Horace,95.6
ND,Hunter,96.5
ND,Hurdsfield,79.2
ND,Inkster,83.3
ND,Jamestown,88.8
ND,Jessie,60.7
ND,Jud,97.8
ND,Karlsruhe,85
ND,Kathryn,82.1
ND,Kenmare,89
ND,Kensal,87.6
ND,Kief,100
ND,Killdeer,88
ND,Kindred,90.3
ND,Knox,91.2
ND,Kramer,78.1
ND,Kulm,84.6
ND,Lakota,87.5
ND,LaMoure,88.1
ND,Landa,54.8
ND,Langdon,86.4
ND,Lankin,92.9
ND,Lansford,94.2
ND,Larimore,88.6
ND,Larson,33.3
ND,Lawton,70
ND,Leal,100
ND,Leeds,91.6
ND,Lehr,65.8
ND,Leith,100
ND,Leonard,91
ND,Lidgerwood,80.1
ND,Lignite,92.5
ND,Lincoln,95.6
ND,Linton,78.3
ND,Lisbon,89.6
ND,Litchville,78.9
ND,Logan,100
ND,Loma,100
ND,Loraine,100
ND,Ludden,85.2
ND,Luverne,92.9
ND,McClusky,82.3
ND,McHenry,84.3
ND,McLeod,100
ND,McVille,94.7
ND,Maddock,95.1
ND,Makoti,91.5
ND,Mandan,91.8
ND,Mandaree,83.1
ND,Manning,100
ND,Mantador,95.3
ND,Manvel,92.2
ND,Mapleton,93.9
ND,Marion,83.8
ND,Marmarth,68
ND,Martin,93
ND,Max,91.2
ND,Maxbass,78.3
ND,Mayville,92.9
ND,Medina,86
ND,Medora,94.4
ND,Menoken,92.2
ND,Mercer,81
ND,Michigan,94.3
ND,Milnor,91.1
ND,Milton,90.7
ND,Minnewaukan,89.7
ND,Minot,93
ND,Minot AFB,96.6
ND,Minto,85.2
ND,Mohall,93.2
ND,Monango,91.3
ND,Montpelier,89.2
ND,Mooreton,92.9
ND,Mott,88.7
ND,Mountain,79.2
ND,Munich,90.6
ND,Mylo,100
ND,Napoleon,75.8
ND,Nash,100
ND,Neche,87.2
ND,Nekoma,100
ND,Newburg,94.6
ND,New England,86.2
ND,New Leipzig,91.1
ND,New Rockford,85.3
ND,New Salem,89.1
ND,New,91
ND,Niagara,78.6
ND,Nome,97.4
ND,Noonan,93.4
ND,North River,95.1
ND,Northwood,90.3
ND,Oakes,85.8
ND,Oberon,82.9
ND,Oriska,83.3
ND,Orrin,-
ND,Osnabrock,84
ND,Overly,100
ND,Oxbow,99.1
ND,Page,91.7
ND,Palermo,81
ND,Park River,87.8
ND,Parshall,85
ND,Pekin,88.7
ND,Pembina,96.6
ND,Perth,100
ND,Petersburg,94.2
ND,Pettibone,59.1
ND,Pick,84
ND,Pillsbury,55.6
ND,Pingree,97.5
ND,Pisek,70
ND,Plaza,93.8
ND,Porcupine,100
ND,Portal,86.8
ND,Portland,87.3
ND,Powers Lake,89.3
ND,Prairie Rose,100
ND,Raleigh,100
ND,Ray,93.8
ND,Reeder,90.6
ND,Regan,78.4
ND,Regent,93.9
ND,Reile's Acres,99.3
ND,Reynolds,95.3
ND,Rhame,87.7
ND,Richardton,87
ND,Riverdale,97.4
ND,Robinson,87.5
ND,Rocklake,87.2
ND,Rogers,88
ND,Rolette,84
ND,Rolla,84.4
ND,Ross,88.5
ND,Rugby,85.3
ND,Ruso,50
ND,Ruthville,100
ND,Rutland,91.2
ND,Ryder,86.8
ND,St. John,81.7
ND,St. Thomas,85.1
ND,Sanborn,92.2
ND,Sarles,93.3
ND,Sawyer,88.7
ND,Scranton,95.9
ND,Selfridge,88.9
ND,Selz,0
ND,Sentinel Butte,98.4
ND,Sharon,78.9
ND,Sheldon,94.1
ND,Shell Valley,90
ND,Sherwood,89.9
ND,Sheyenne,93.2
ND,Sibley,85.7
ND,Solen,93.9
ND,Souris,78.6
ND,South Heart,89.3
ND,Spiritwood,57.1
ND,Spiritwood Lake,96.7
ND,Springbrook,100
ND,Stanley,95.6
ND,Stanton,90.2
ND,Starkweather,96.1
ND,Steele,93.2
ND,Strasburg,70.8
ND,Streeter,73.9
ND,Surrey,91.1
ND,Sutton,33.3
ND,Sykeston,85.1
ND,Tappen,80.2
ND,Taylor,96.1
ND,Thompson,93.7
ND,Tioga,85.6
ND,Tolley,88.9
ND,Tolna,97.8
ND,Tower,94.5
ND,Towner,89
ND,Turtle Lake,88.3
ND,Tuttle,87.5
ND,Underwood,84.1
ND,Upham,87.3
ND,Valley,90.2
ND,Velva,88
ND,Venturia,54.2
ND,Verona,80.6
ND,Voltaire,93.9
ND,Wahpeton,91.2
ND,Walcott,93
ND,Wales,92.3
ND,Walhalla,80.5
ND,Warwick,78.1
ND,Washburn,98.2
ND,Watford,91.8
ND,West Fargo,95.6
ND,Westhope,88.1
ND,Wheatland,100
ND,White Earth,100
ND,White Shield,91.8
ND,Wildrose,86.4
ND,Williston,90.7
ND,Willow,90.6
ND,Wilton,92.3
ND,Wimbledon,96.4
ND,Wing,79.2
ND,Wishek,73.4
ND,Wolford,94.7
ND,Woodworth,54.2
ND,Wyndmere,91
ND,York,100
ND,Ypsilanti,88.3
ND,Zap,83.3
ND,Zeeland,93
OH,Aberdeen,76.8
OH,Ada,88
OH,Adamsville,90.8
OH,Addyston,79.3
OH,Adelphi,74.2
OH,Adena,88.7
OH,Akron,86.3
OH,Albany,90.2
OH,Alexandria,93.2
OH,Alger,66.6
OH,Alliance,84.5
OH,Alvordton,84.5
OH,Amanda,89.2
OH,Amberley,99
OH,Amelia,88.1
OH,Amesville,94.7
OH,Amherst,91.7
OH,Amsterdam,75.9
OH,Andersonville,93.8
OH,Andover,81.7
OH,Anna,96
OH,Ansonia,83.2
OH,Antioch,90.6
OH,Antwerp,88.6
OH,Apple Creek,86.8
OH,Apple Valley,92.5
OH,Aquilla,90.3
OH,Arcadia,95.9
OH,Arcanum,89
OH,Archbold,88.3
OH,Arlington,93.8
OH,Arlington Heights,85
OH,Ashland,87.6
OH,Ashley,80.2
OH,Ashtabula,80.9
OH,Ashville,89.5
OH,Athalia,74.9
OH,Athens,95.1
OH,Attica,90.9
OH,Atwater,93.2
OH,Aurora,95
OH,Austinburg,84.6
OH,Austintown,90.9
OH,Avon,95.2
OH,Avon Lake,96
OH,Bailey Lakes,85.6
OH,Bainbridge,98.9
OH,Bainbridge,75.6
OH,Bairdstown,90
OH,Ballville,92.5
OH,Baltic,82.2
OH,Baltimore,92.7
OH,Bannock,96.5
OH,Barberton,85.2
OH,Barnesville,89.1
OH,Barnhill,77.6
OH,Bascom,93.9
OH,Batavia,76.1
OH,Batesville,82.3
OH,Bay View,85.3
OH,Bay,97.8
OH,Beach,87
OH,Beachwood,95.4
OH,Beallsville,85.8
OH,Beaver,76.9
OH,Beavercreek,96.9
OH,Beaverdam,86
OH,Beckett Ridge,98.1
OH,Bedford,90.3
OH,Bedford Heights,87.8
OH,Beechwood Trails,97.3
OH,Bellaire,81.5
OH,Bellbrook,95.7
OH,Belle Center,91.9
OH,Bellefontaine,86.8
OH,Belle Valley,87
OH,Bellevue,92.5
OH,Bellville,93.2
OH,Belmont,89.9
OH,Belmore,80
OH,Beloit,86.8
OH,Belpre,84.9
OH,Bentleyville,99.7
OH,Benton Ridge,91.3
OH,Bentonville,91.2
OH,Berea,91.8
OH,Bergholz,88.7
OH,Berkey,97
OH,Berlin,73.4
OH,Berlin Heights,84.2
OH,Bethel,83
OH,Bethesda,91.9
OH,Bettsville,89.6
OH,Beulah Beach,100
OH,Beverly,85.2
OH,Bexley,97.8
OH,Blacklick Estates,86.3
